average_fitness,max_fitness
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
47.19559102413042,47.19559102413044
