average_fitness,max_fitness
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
0.5966616142819673,0.5966616142819673
